index,psi_norm,psi_abs_wb,rhop,rhot,q_eqdsk,ffprime_eqdsk,p_eq_pa,pprime_eqdsk_pa_per_wb,ne_1e19_m3,te_keV,nD_1e19_m3,tD_keV,nC_1e19_m3,tC_keV,zeff,p_e_pa,p_d_pa,p_c_pa,p_th_pa,p_fast_pa,q_chease,p_chease_pa,pprime_chease_pa_per_wb,ffprime_chease,total_current_density,total_parallel_current_density,bootstrap_current_density,bootstrap_parallel_current_density,bootstrap_current_density_raw_jbsbav,driven_current_density,driven_parallel_current_density,total_istar_rhop,pressure_offset_istar_rhop,bootstrap_istar_rhop,driven_istar_rhop,dVdpsi_m3_per_wb
91,0.7109375,-0.005343136775781257,0.8431710977020026,0.6464911548907879,2.97406238,-0.109787744,4576.15185,-228591.97,4.410485536042765,0.32316293320583556,3.6888074801865214,0.34925025760431133,0.12027967597604046,0.34925025760431133,1.8181390120868146,2283.59107659013,2064.1113348363715,67.3037679158137,4415.006179342315,161.1456706576855,-2.977945774685378,4479.927446864179,-225867.18496434065,-0.10852030639270258,356851.92900489894,356851.92900489894,107871.79931437646,107871.79931437646,51294.05241146357,248980.12969052247,248980.12969052247,1.4019752,-0.017353103742154166,0.13728673126198684,1.2820415724801675,142.0974907326671
92,0.71875,-0.004799578865625001,0.8477912478906585,0.652538135662541,3.04050403,-0.104998376,4452.47838,-226459.719,4.41659888682342,0.31701689039123215,3.681758854329662,0.33667488718811867,0.12247333874895971,0.33667488718811867,1.8319071431708416,2243.2658969210956,1985.9872542801484,66.06366667891236,4295.316817880156,157.16156211984344,-3.0446004738168275,4359.215586479433,-223754.35854117322,-0.10379060794511394,349828.8524102519,349828.8524102519,105690.36210232055,105690.36210232055,50256.75855524994,244138.49030793138,244138.49030793138,1.3986581,-0.017452915788209428,0.1421499707136299,1.2739610450745795,143.3284657536916
93,0.7265625,-0.004256020955468752,0.852386356061616,0.6586649899990901,3.11067973,-0.10044166,4330.0669,-223948.512,4.422739560869175,0.31101442787981853,3.6742783186698054,0.32455103476568903,0.12474354036656146,0.32455103476568903,1.8461511602689515,2203.8513407176392,1910.5809446322835,64.86515460173514,4179.297439951658,150.7694600483419,-3.114728505096048,4239.7370585542,-221266.22163015328,-0.09929132824400727,342736.02299063664,342736.02299063664,103469.4887250984,103469.4887250984,49200.71243258853,239266.53426553827,239266.53426553827,1.3953021,-0.017564757593888838,0.1471394387168801,1.2657274188770087,144.60919377894228
94,0.734375,-0.003712463045312503,0.8569568250501305,0.664876594557904,3.18424805,-0.0961469942,4209.13641,-221010.497,4.428881991415798,0.30515877801723634,3.6663070767044266,0.31286849886713597,0.12709581911856202,0.31286849886713597,1.8609113046920411,2165.361293814595,1837.8119422562452,63.709397303646455,4066.8826333744864,142.25377662551364,-3.1885900482485035,4121.705984915168,-218355.29383394608,-0.09505162964987773,335586.02477658156,335586.02477658156,101217.82591575039,101217.82591575039,48130.0256461464,234368.19886083118,234368.19886083118,1.3919063,-0.01768845325829277,0.15229970754684422,1.2572950457114487,145.94327855239374
95,0.7421875,-0.003168905135156254,0.8615030470056388,0.6711781349067887,3.26217164,-0.0921478741,4089.93371,-217591.143,4.4349978506008,0.29945497734458193,3.657783255850888,0.3016150861936198,0.12953576579165205,0.3016150861936198,1.8762288291127636,2127.8222382295776,1767.58953456518,62.59694682536553,3958.0087196201234,131.92499037987636,-3.266468734928162,4005.3637587096378,-214967.48400380538,-0.09110473592777012,328395.39854452433,328395.39854452433,98934.26139379323,98934.26139379323,47044.169296120555,229461.13715073108,229461.13715073108,1.3884694,-0.017823763109500755,0.15773750756524382,1.2485556555442567,147.3345418910045
96,0.75,-0.002625347225000005,0.8660254037844386,0.677575132236254,3.3442473,-0.0884824206,3972.73732,-213628.389,4.441060670064103,0.2939069116238006,3.6486609169013637,0.2907795356770846,0.13206662552712314,0.2907795356770846,1.89212894399763,2091.254551264488,1699.8387963593016,61.5272229697656,3852.6205705935554,120.1167494064448,-3.348675826723261,3890.9827440490067,-211041.2610394916,-0.08748844201041411,321185.5513722182,321185.5513722182,96600.91408795248,96600.91408795248,45934.64076539555,224584.63728426566,224584.63728426566,1.3849905,-0.017970531153515983,0.1634318808322243,1.2395291503212917,148.78707908736294
97,0.7578125,-0.002081789314843756,0.8705242673240075,0.6840734709916695,3.43080191,-0.0851939745,3857.86177,-209051.673,4.447063172314773,0.2885205295632335,3.6388660296030566,0.2803519706842228,0.134699523785286,0.2803519706842228,1.908686375025156,2055.703206020353,1634.481741970755,60.503439942036515,3750.6883879331444,107.17338206685554,-3.4355502035990497,3778.8704268671404,-206506.71480279617,-0.0842456905790851,313983.3052608625,313983.3052608625,94202.58276371384,94202.58276371384,44794.21172437226,219780.72249714864,219780.72249714864,1.3814683,-0.018128543965082188,0.16931208754408728,1.2302847564209953,150.3055909855935
98,0.765625,-0.0015382314046875067,0.875,0.6906794272900636,3.52281692,-0.0823317751,3745.66259,-203780.825,4.4529505101139355,0.28330216270739844,3.62833920343774,0.2703289143434498,0.13743521777936582,0.2703289143434498,1.9259156426769901,2021.1947061108476,1571.4869369469627,59.52520900253817,3652.2068520603484,93.4557379396515,-3.5274625182,3669.3740634,-201284.50008,-0.0814252203595,306822.546165,306822.546165,91706.12414102115,91706.12414102115,43607.1222325,215116.42202397884,215116.42202397884,1.3779017,-0.01829762790532324,0.17533114432124527,1.2208681835840776,151.89514976499999
99,0.7734375,-0.0009946734945312577,0.879452954966893,0.6973996999240946,3.61990564,-0.0799517305,3636.5418,-197724.818,4.458722895102707,0.2782603824466063,3.6170458715535814,0.260706372336826,0.14027950392485433,0.260706372336826,1.9438543764107794,1987.7980200195548,1510.831589762764,58.59442026785476,3557.2240300501735,79.31776994982647,-3.6248175438165124,3562.8859017329028,-195284.63748731036,-0.07908230176484868,299745.79472976376,299745.79472976376,89087.07770182764,89087.07770182764,42361.74108400788,210658.7170279361,210658.7170279361,1.3742896,-0.01847759383854644,0.18138083016211298,1.2113863636764333,153.5611583065075
100,0.78125,-0.00045111558437500865,0.8838834764831844,0.7042414397644284,3.72314409,-0.0781172921,3530.95428,-190780.338,4.46437810388525,0.2734039573728595,3.60504529595327,0.2514791403326445,0.14322213465533007,0.2514791403326445,1.9624328270763198,1955.5825782668148,1452.5232296724616,57.70620353194054,3465.812011471217,65.142268528783,-3.728054388743874,3459.8489835727055,-188405.20446452554,-0.0772795449643613,292805.41612288734,292805.41612288734,86329.21901852071,86329.21901852071,41050.35341138099,206476.1971043666,206476.1971043666,1.370631,-0.018668247780890435,0.18741686065891464,1.2018823871219755,155.30976955629313
101,0.7890625,9.244232578124734e-05,0.8882919002219934,0.711212282433873,3.83220985,-0.0769004476,3429.4148,-182830.174,4.470037712089626,0.26873788480897076,3.592683529314656,0.24264082670687326,0.14622569712916175,0.24264082670687326,1.9813722380933003,1924.6442894374563,1396.6681634992076,56.845746139164284,3378.1581990758286,51.25660092417138,-3.8376538634041064,3360.763757978923,-180530.73284351014,-0.07608786907522082,286066.1714533733,286066.1714533733,83410.76177134989,83410.76177134989,39662.59961522229,202655.40968202343,202655.40968202343,1.3669247,-0.018869377107810753,0.19336446987892233,1.1924296072288882,157.1476770271176
102,0.796875,0.0006360002359374964,0.8926785535678563,0.7183203804134197,3.94869922,-0.0763828474,3332.50616,-173741.377,4.475840735631072,0.26426843035183817,3.5803205434465264,0.2341816126071242,0.14925336536409112,0.2341816126071242,2.000393272548249,1895.0920227769284,1343.3373700368459,55.9999086295054,3294.4293014432797,38.07685855672025,-3.9541361875513634,3266.195104634199,-171530.86077557667,-0.0755873788700926,279607.67872901686,279607.67872901686,80363.04566867591,80363.04566867591,38213.38202082377,199244.63306034097,199244.63306034097,1.3631697,-0.019080831635988782,0.19908010013913235,1.1831704314968563,159.082039515112
103,0.8046875,0.0011795581460937454,0.8970437559004577,0.7255744288584053,4.07246541,-0.0766570815,3240.88823,-163363.186,4.481896094426123,0.26000111561011086,3.5683578792436967,0.22609265166463852,0.1522563691970712,0.22609265166463852,2.019142563700375,1867.0132025724356,1292.6032556899156,55.15340254082719,3214.7698608031787,26.118369196821277,-4.078060847411009,3176.7810980325376,-161257.43509897878,-0.07586899276393919,273526.6987687683,273526.6987687683,77217.95199401349,77217.95199401349,36717.86047754312,196308.7467747548,196308.7467747548,1.3593647,-0.019302412303046697,0.20439561060506514,1.1742715016979817,161.12092217194558
104,0.8125,0.0017231160562499945,0.9013878188659973,0.7329836929504607,4.20414844,-0.0778281285,3155.30834,-151524.666,4.488341481951455,0.2559399587820441,3.5571462416317043,0.21836374482694582,0.15519920671995846,0.21836374482694582,2.0373489228307147,1840.4938936816984,1244.4935430729988,54.29757382267261,3139.28501057737,16.023329422630013,-4.2100347391960655,3093.240619377388,-149545.25916993845,-0.07703440414196643,267941.0472288167,267941.0472288167,73994.66803279534,73994.66803279534,35185.15871958034,193946.37919602141,193946.37919602141,1.3555086,-0.019533952424953625,0.20939655405824478,1.1656459983667085,163.273049303712
105,0.8203125,0.0022666739664062435,0.9057110466368399,0.740558025018328,4.34462852,-0.0800149982,3076.61292,-138032.036,4.495317120011632,0.2520877346501917,3.5470706152578444,0.2109840214133032,0.15804108412563134,0.2109840214133032,2.0547047954998714,1815.6094877036776,1199.0292951848598,53.42320756014382,3068.061990448681,8.550929551318859,-4.3506981949273005,3016.3845802243854,-136209.98946076803,-0.0791974049589751,262993.1746926276,262993.1746926276,70720.2305127679,70720.2305127679,33628.13296458335,192272.94417985974,192272.94417985974,1.3516002,-0.01977527053553273,0.2141333214502357,1.157242149085297,165.54767209359247
106,0.828125,0.0028102318765624926,0.9100137361600648,0.7483078650305008,4.49438484,-0.0833274405,3005.74611,-122719.611,4.502938560685961,0.24844914341575658,3.5384807509539082,0.2039418436382207,0.16074296828867532,0.2039418436382207,2.0709204630865874,1792.4370771708952,1156.2016163378603,52.52290257625672,3001.1615960850127,4.584513914987383,-4.500726280215657,2947.1050825663533,-121166.8099171657,-0.08242896464465244,258848.9061834282,258848.9061834282,67422.0609925495,67422.0609925495,32059.822420889395,191426.8451908787,191426.8451908787,1.3476385,-0.020026217034956145,0.21852083698154925,1.1491438800534068,167.9549495280658
107,0.8359375,0.0033537897867187416,0.9142961773954871,0.7562442587929483,4.65456949,-0.087569621,2943.56135,-106086.801,4.511348363247544,0.24502432195325133,3.5317498882927545,0.19722537725182798,0.16326641249246499,0.19722537725182798,2.08570475618249,1771.0301476973182,1115.997262469443,51.59053589802066,2938.617946064782,4.943403935218157,-4.6608562984934085,2886.2227184230633,-104828.5996182458,-0.08657210811590371,255681.31235662464,255681.31235662464,64127.37150859528,64127.37150859528,30493.166667081805,191553.94084802936,191553.94084802936,1.3436222,-0.02028659590483605,0.22251007303661147,1.1413987228682243,170.50498798121396
108,0.84375,0.0038973476968749976,0.9185586535436918,0.7643788841313687,4.8258754,-0.0923363402,2890.51562,-89092.8662,4.520660024854461,0.24181677301235344,3.5272269427031917,0.19082334517173544,0.16557218035854473,0.19082334517173544,2.098769954707279,1751.453704632635,1078.3886338331517,50.62083054990203,2880.463169015689,10.052450984311236,-4.83187325448042,2834.205845352048,-88081.84287277459,-0.09125360246282886,253634.7415842713,253634.7415842713,60849.59549573885,60849.59549573885,28934.553427429575,192785.14608853246,192785.14608853246,1.3395502,-0.020556271178912327,0.22600826762162135,1.1340982035572913,173.207898685367
109,0.8515625,0.004440905607031247,0.9228014412645875,0.7727241124282179,5.0090953,-0.097226119,2846.54344,-72701.0448,4.531011739816079,0.23882339518504012,3.525297929951233,0.1847234569313805,0.16761896831080753,0.1847234569313805,2.109811525124926,1733.7339326381432,1043.345787957366,49.60844389434611,2826.6881644898554,19.855275510144565,-5.01468389629254,2791.029824590639,-71864.54790536132,-0.09608114810518989,252814.88054477214,252814.88054477214,57695.36609704276,57695.36609704276,27434.68776167782,195119.5144477294,195119.5144477294,1.3354213,-0.02083508730799575,0.22901566916052454,1.127240718147471,176.07432538761947
110,0.859375,0.004984463517187496,0.9270248108869579,0.7813110964852208,5.20559739,-0.101839404,2811.05317,-57883.9939,4.542569570551224,0.2360340895060731,3.526316232769092,0.17890278755378985,0.1693755562970218,0.17890278755378985,2.118588633590055,1717.8558259096735,1010.7616544530514,48.548770503276074,2777.166250866001,33.88691913399907,-5.211280796000173,2756.629926946956,-57268.99309959104,-0.10062824928310343,253372.91587040777,253372.91587040777,54712.52105278595,54712.52105278595,26016.316964047197,198660.3948176218,198660.3948176218,1.3312343,-0.021122900806374544,0.23158488823387538,1.1207723125724989,179.1270544396498
111,0.8671875,0.005528021427343745,0.9312290266094587,0.7901460167736819,5.41689944,-0.105772315,2782.9178,-45639.0089,4.555443517905431,0.2334424411112486,3.5306774001780963,0.17335667265999935,0.17079435295455578,0.17335667265999935,2.124770962146093,1703.808874548714,980.6386228535788,47.43779170084334,2731.885289103136,51.032510896864096,-5.422516858144689,2729.473817394681,-45316.91377515491,-0.10446760887184305,255275.41819824578,255275.41819824578,51765.72120602209,51765.72120602209,24615.085995928413,203509.69699222367,203509.69699222367,1.3269878,-0.02141953257221112,0.23362474633125574,1.1147825862409553,182.37081303319636
112,0.875,0.006071579337499994,0.9354143466934853,0.7992400303925538,5.64417905,-0.108610328,2760.45727,-37003.6262,4.56969652799163,0.23103355124738853,3.538675346801444,0.168077805318391,0.17183686353169775,0.168077805318391,2.1281068391245204,1691.503135523327,952.9310603078286,46.27400609475022,2690.708201925906,69.74906807409388,-5.649645596883371,2707.71185204246,-36996.91238558822,-0.10719823046589999,258453.66852879364,258453.66852879364,49494.20680411555,49494.20680411555,23534.959591016766,208959.4617246781,208959.4617246781,1.3226808,-0.021724904614068934,0.23504428143991046,1.1093614231741584,185.81358627107574
113,0.8828125,0.006615137247656243,0.9395810236483068,0.8086108817458978,5.88888982,-0.109921789,2741.41223,-33071.8556,4.584372225820748,0.22876053686065062,3.549700507724298,0.16305739961702787,0.17244528634940856,0.16305739961702787,2.128476994373218,1680.2402095977325,927.3477412331946,45.05077158888472,2652.638722419812,88.77350758018792,-5.894478104425169,2689.1039026591984,-33375.60097771234,-0.10839835936723205,262797.16962760873,262797.16962760873,48586.134177704094,48586.134177704094,23103.162539436882,214211.03544990462,214211.03544990462,1.318312,-0.022038871139451473,0.23591094224814121,1.1044399288913103,189.46812951375384
114,0.890625,0.007158695157812492,0.9437293044088437,0.818278312995923,6.15427451,-0.109251159,2722.90866,-35011.2966,4.5978552505713655,0.22654731441643985,3.5625073207400106,0.15829163551015593,0.17255798830522573,0.15829163551015593,2.1259031367969814,1668.8780656502724,903.4916133091732,43.762631542014354,2616.13231050146,106.77634949854018,-6.159271659561277,2670.8390194137896,-35586.3726179514,-0.10763008082972986,268130.99478759937,268130.99478759937,49246.686904392875,49246.686904392875,23417.261556961974,218884.30788320652,218884.30788320652,1.31388,-0.022361270488670846,0.23622095706263405,1.1000203134260365,193.35021154203974
115,0.8984375,0.007702253067968748,0.9478594305064438,0.8282646362600868,6.4414345,-0.106111892,2701.41293,-44081.4059,4.6085123606102,0.22428244543998466,3.5758430843225506,0.15377711321649382,0.17211154604794157,0.15377711321649382,2.1203933020925176,1656.0232625590645,881.009416572534,42.40451529707454,2579.4371944286727,121.97573557132728,-6.446869987363471,2649.513146314174,-44837.372149847135,-0.10441063700863483,274139.50658377307,274139.50658377307,52260.42669110086,52260.42669110086,24850.32309442082,221879.07989267222,221879.07989267222,1.3093836,-0.022692004969192242,0.23589666833509157,1.096178936634101,197.47998572861667
116,0.90625,0.00824581097812499,0.9519716382329886,0.8385954228836222,6.75499322,-0.0999788147,2672.67649,-61653.202,4.614740417964579,0.2217116507104467,3.588464577739235,0.14950702554032602,0.17104597337089056,0.14950702554032602,2.111954029126087,1639.2537501125692,859.5688300284434,40.971781670510524,2539.7943618115232,132.8821281884766,-6.760857906918093,2621.072840929316,-62450.11257970333,-0.09828265790281074,280536.35535713646,280536.35535713646,58444.085069600784,58444.085069600784,27790.710656113122,222092.2702875357,222092.2702875357,1.3048215,-0.02303096983489584,0.23482403249555717,1.093028437339339,201.88471402902812
117,0.9140625,0.008789368888281246,0.9560661587986472,0.8493007844114995,7.09978597,-0.090279918,2631.66942,-89230.7153,4.614966507284676,0.21847071656539596,3.599147824385274,0.14547126656106169,0.16930311381656724,0.14547126656106169,2.1005699405358023,1615.370622302416,838.8557739925255,39.45958918878192,2493.6859854837235,137.9834345162767,-7.106032947727991,2580.815181034897,-89822.95830898013,-0.08867390550114726,286674.49698516645,286674.49698516645,69064.49988398621,69064.49988398621,32840.81751984435,217609.99710118026,217609.99710118026,1.3001922,-0.023378039064215834,0.23288744927131697,1.0906827897928988,206.60697645001397
118,0.921875,0.009332926798437488,0.960143218483576,0.8604163621404614,7.48430533,-0.0769183308,2572.48042,-128552.876,4.607614158069686,0.2139186377362088,3.606810330312142,0.14165898049677472,0.1668006379595908,0.14165898049677472,2.0860325902123944,1579.1926794458627,818.6114417872506,37.85752457887546,2435.661645811989,136.81877418801105,-7.487501857885845,2523.2331826034824,-128799.733227513,-0.0768932521359883,296789.7231319357,296789.7231319357,86093.09565568756,86093.09565568756,40938.07453751669,210696.62747624816,210696.62747624816,1.2954944,-0.023733129787597167,0.23024921409916402,1.0889783156884332,211.6661703115558
119,0.9296875,0.009876484708593744,0.9642030387838445,0.8719798846690042,7.90932688,-0.0690817822,2487.82835,-182921.08,4.5910331085599365,0.2070964250684202,3.609910005939923,0.13805792153227492,0.1635205171033357,0.13805792153227492,2.0685210489886465,1523.3279849643775,798.4874593516239,36.16962252212978,2357.9850668381314,129.84328316186838,-7.905381144622048,2441.6653693409817,-182601.95194690453,-0.0694755323604352,329512.89035863325,329512.89035863325,112253.40296733864,112253.40296733864,53377.54604788935,217259.48739129462,217259.48739129462,1.2907267,-0.024096132097200098,0.22694521318978295,1.0878776189074173,216.9180592363374
120,0.9375,0.01042004261875,0.9682458365518543,0.8840176077751785,8.35115122,-0.0788221616,2367.52875,-259716.595,4.555139644365606,0.19669688550642614,3.600008189103622,0.1346593815115144,0.1591885758769974,0.1346593815115144,2.0484107292335327,1435.5210741578117,776.6949793675707,34.344635112378235,2246.560688637761,120.96806136223904,-8.342948941469398,2327.84804517227,-257178.3457580754,-0.07775857276164946,419499.4113385103,419499.4113385103,152928.9244813759,152928.9244813759,72719.13806420586,266570.48685713444,266570.48685713444,1.2858877,-0.024466957267850507,0.22293197748949908,1.0874226797783515,221.80213163744676
121,0.9453125,0.010963600528906242,0.9722718241315028,0.896572255500368,8.76328507,-0.084329259,2192.48702,-384342.584,4.473112927626249,0.18125713637397955,3.555359098858717,0.13144842575952356,0.1529589714612552,0.13144842575952356,2.0258558677329845,1299.018603139674,748.7714124570958,32.21370948037109,2080.003725077141,112.48329492285893,-8.757593285442807,2155.7775866468482,-383608.25663982437,-0.08181978075466254,544489.9554637177,544489.9554637177,207023.89656145847,207023.89656145847,98441.80469912325,337466.0589022593,337466.0589022593,1.2809759,-0.024845511416834443,0.2176059012704117,1.0882155101464226,225.02460017967178
122,0.953125,0.011507158439062498,0.9762812094883317,0.9095251279550033,9.13516743,-0.0623813803,1935.38703,-561646.715,4.3077787802286975,0.16002403621004962,3.444942550655113,0.12842851297278984,0.143806038262264,0.12842851297278984,2.001486234081613,1104.457494635233,708.8491641671604,29.590272849401096,1842.8969316517946,92.49009834820549,-9.14649958098515,1899.6644033258606,-554518.4417579337,-0.059613531095554506,635753.0154290609,635753.0154290609,252607.9539326031,252607.9539326031,120117.45155756066,383145.06149645784,383145.06149645784,1.2759897,-0.025231702101745447,0.21070692870724828,1.090514473394497,226.37173073279283
123,0.9609375,0.01205071634921874,0.9802741963348827,0.9228432501063687,9.5129654,-0.0257904254,1588.4336,-714954.822,4.007149574190675,0.13376073444340011,3.225369539561681,0.12558195248454393,0.13029667243816556,0.12558195248454393,1.9754814739937554,858.7655063444902,648.9587685127649,26.216272910630302,1533.9405477678854,54.49305223211468,-9.550121986494336,1558.598808909801,-692261.9559966507,-0.025683787600987776,661082.2180096493,661082.2180096493,264213.44558802655,264213.44558802655,125635.97169922624,396868.77242162277,396868.77242162277,1.2709275,-0.025625450702011263,0.20277084869291556,1.0937821020090959,226.72734232205582
124,0.96875,0.012594274259374996,0.9842509842514764,0.9365728671155965,9.96628522,0.00630831918,1189.6287,-752432.168,3.524054495399362,0.10516298235963387,2.855977441680911,0.12287321137389262,0.11134617561974208,0.12287321137389262,1.947881275091835,593.766789910643,562.2408229872609,21.920119011893213,1177.927731909797,11.700968090202878,-10.027858354639005,1176.0338327646919,-709422.0845099557,0.0024048764542855088,594620.1192490765,594620.1192490765,228548.40635725742,228548.40635725742,108676.91100692753,366071.7128918191,366071.7128918191,1.2657878,-0.026026694834665853,0.19391205967824146,1.0979024351564244,227.6164424242099
125,0.9765625,0.013137832169531238,0.9882117688026185,0.9508428209084214,10.5714739,0.0170564226,822.56048,-598180.938,2.87469895969209,0.07817232711367768,2.3464678859191093,0.12028596025472299,0.08803851229549668,0.12028596025472299,1.9187589399440268,360.04418923289626,452.2097773110018,16.966725297561094,829.2206918414591,0.0,-10.656205601038788,825.9119303198212,-582682.2532132085,0.015246113962453983,447061.3054617926,447061.3054617926,158625.3071499965,158625.3071499965,75427.8214552044,288435.9983117961,288435.9983117961,1.260569,-0.026435358033659043,0.1842499210684386,1.1027544369652207,230.80088215481194
126,0.984375,0.013681390079687494,0.9921567416492215,0.9658681908403554,11.4193712,0.0174396286,554.975308,-386388.2,2.1954628801167724,0.05643809435545347,1.8050951040584002,0.1178678438945786,0.06506129600972872,0.1178678438945786,1.889032967930684,198.52208769340143,340.88337516100677,12.286507301627546,551.6919701560357,3.2833378439643184,-11.528240916571676,557.7982833406,-403989.86102914094,0.018833141080272515,281099.1645122869,281099.1645122869,85269.7312192522,85269.7312192522,40546.55702483326,195829.43329303467,195829.43329303467,1.2552692,-0.026851303354685496,0.17418935936267504,1.1079311439920105,238.5449561993004
127,0.9921875,0.014224947989843736,0.9960860906568267,0.9820231469606799,12.6627973,0.0265895394,365.750774,-309856.046,1.6345446374343782,0.04085299027193591,1.3535917011452665,0.11563294892903257,0.046825489381518565,0.11563294892903257,1.8594226485307312,106.98700486616019,250.77236639732914,8.675096611467934,366.4344678749573,0.0,-12.831450491525494,370.43378517833617,-295209.9472418956,0.023661850887432643,170149.53435056825,170149.53435056825,36801.58492883218,36801.58492883218,17499.498832526333,133347.94942173606,133347.94942173606,1.2498868,-0.02727451293182815,0.1635870837575662,1.113574229174262,255.0896912215323
128,1.0,0.014768505899999992,1.0,1.0,16.7631543,0.0136623883,235.793624,-168316.189,1.24416,0.030438,1.0374999999999999,0.113587,0.03444333333333334,0.113587,1.8305201903292183,60.67401589618255,188.81092872588889,6.268219522970635,255.7531641450421,0.0,-15.018612331,235.793624,-166340.30161,0.013502003604,93945.387741,93945.387741,13175.400270337464,13175.400270337464,6265.0264138,80769.98747066254,80769.98747066254,1.24442,-0.02770492108232885,0.15226804352222661,1.1198568775601023,289.31204102
